id	GWEIGHT	log2WT	log2KO	log2KO-WT
Nefh	1	5.400672538	4.461394711	-0.939277826
Nefl	1	0	1.565488652	1.565488652
Nefm	1	1.096762944	1.995961334	0.89919839
Negr1	1	0.75528821	0	-0.75528821
Neil1	1	5.23940763	5.405609105	0.166201475
Neil2	1	1.915594154	3.340498997	1.424904842
Neil3	1	9.143941834	8.838434093	-0.305507741
Nek1	1	8.947768975	8.688381735	-0.25938724
Nek10	1	0.437646024	0	-0.437646024
Nek11	1	1.030238172	0.408899935	-0.621338237
Nek2	1	10.39640154	10.74403562	0.347634078
Nek3	1	5.502233021	5.989229638	0.486996617
Nek4	1	7.794112479	7.751176652	-0.042935827
Nek5	1	0	0.408899935	0.408899935
Nek6	1	8.195590666	8.338392643	0.142801977
Nek7	1	9.466768393	9.37213964	-0.094628753
Nek8	1	7.61596614	6.951210078	-0.664756062
Nek9	1	10.78317344	10.75568513	-0.027488315
Nelf	1	6.944262522	8.510155805	1.565893283
Nell1	1	0.361415423	0	-0.361415423
Nell2	1	1.614713003	0.924456084	-0.690256919
Nemf	1	10.06363235	9.82064206	-0.242990289
Nenf	1	8.003059604	8.497437493	0.494377889
Neo1	1	5.173729931	4.33826398	-0.835465952
Nepn	1	0.361415423	0	-0.361415423
Nes	1	8.353564731	7.996649461	-0.35691527
Nespas	1	5.989079155	4.907109293	-1.081969862
Net1	1	10.76213689	9.394852048	-1.367284839
Neto1	1	0.943931815	0.377759949	-0.566171867
Neto2	1	6.859163584	5.870035647	-0.989127937
Neu1	1	8.798458669	9.622700049	0.824241379
Neu2	1	0	0	0
Neu3	1	8.184327619	7.08580587	-1.098521749
Neu4	1	0	0	0
Neurl1a	1	4.673733157	4.378683016	-0.295050141
Neurl1b	1	1.679568013	2.361793045	0.682225031
Neurl2	1	5.561503666	5.552408656	-0.00909501
Neurl3	1	7.226281293	7.244660135	0.018378841
Neurl4	1	10.3873438	10.61540273	0.228058933
Neurod1	1	0	0	0
Neurod2	1	0	0	0
Neurod4	1	0	0	0
Neurod6	1	0	0	0
Neurog1	1	0	0	0
Neurog2	1	0	0	0
Neurog3	1	0	0	0
Nexn	1	3.895716974	5.338157137	1.442440163
Nf1	1	9.006367924	8.191126901	-0.815241023
Nf2	1	10.72665824	10.79558173	0.068923486
Nfam1	1	9.713655355	10.26388122	0.550225862
Nfasc	1	0.650186777	1.178126608	0.52793983
Nfat5	1	9.619196854	8.707562881	-0.911633972
Nfatc1	1	8.778957436	8.722416583	-0.056540853
Nfatc2	1	5.87285985	5.711810293	-0.161049557
Nfatc2ip	1	9.048013699	9.134996448	0.086982749
Nfatc3	1	11.31775935	10.62004587	-0.69771348
Nfatc4	1	3.309281098	2.08177719	-1.227503908
Nfe2	1	11.28097125	11.16847359	-0.112497656
Nfe2l1	1	10.75427874	10.32874074	-0.425537998
Nfe2l2	1	10.04143628	10.27207774	0.23064146
Nfe2l3	1	3.274092687	2.839267439	-0.434825248
Nfia	1	4.823350739	3.620274001	-1.203076739
Nfib	1	5.558507837	4.474212574	-1.084295263
Nfic	1	8.086941007	8.087783073	0.000842066
Nfil3	1	7.180191574	7.774216539	0.594024965
Nfix	1	7.902117533	6.623543604	-1.278573929
Nfkb1	1	10.28696058	10.54863121	0.261670633
Nfkb2	1	8.276344013	8.902283105	0.625939091
Nfkbia	1	7.803111989	8.317761183	0.514649194
Nfkbib	1	8.902025616	9.474942378	0.572916762
Nfkbid	1	6.819645753	6.861185592	0.041539839
Nfkbie	1	6.001160005	6.116956092	0.115796087
Nfkbil1	1	7.452092622	8.018838607	0.566745985
Nfkbiz	1	6.799312504	6.056845096	-0.742467408
Nfrkb	1	9.287114914	8.980942542	-0.306172371
Nfs1	1	10.27772457	10.41451518	0.13679061
Nfu1	1	9.179250393	10.21179142	1.03254103
Nfx1	1	10.51794457	10.28434687	-0.233597702
Nfxl1	1	8.603825087	8.185146339	-0.418678747
Nfya	1	10.62219265	10.35532768	-0.266864976
Nfyb	1	9.60516848	9.564780228	-0.040388252
Nfyc	1	9.202654171	8.998451092	-0.204203079
Ng23	1	4.995488635	6.092209192	1.096720557
Ngb	1	1.317961205	0.702210631	-0.615750575
Ngdn	1	9.170749662	9.439631371	0.268881709
Ngef	1	3.591779257	3.44729551	-0.144483747
Ngf	1	0	0.413692533	0.413692533
Ngfr	1	4.485746172	2.836219366	-1.649526806
Ngfrap1	1	9.67097671	10.42343288	0.752456171
Ngly1	1	8.96009788	9.145506333	0.185408453
Ngp	1	12.327578	12.75220619	0.424628182
Ngrn	1	8.359962772	8.926872607	0.566909834
Nhedc1	1	0.995282569	0.734813046	-0.260469523
Nhedc2	1	2.389333462	2.031082771	-0.358250692
Nhej1	1	5.408845505	6.459794603	1.050949098
Nhlh1	1	0.361415423	0	-0.361415423
Nhlh2	1	0	0	0
Nhlrc1	1	4.319121174	4.710433027	0.391311854
Nhlrc2	1	9.68097571	9.191481924	-0.489493787
Nhlrc3	1	6.898698229	6.457021084	-0.441677146
Nhlrc4	1	6.118099636	2.073597935	-4.0445017
Nhp2	1	11.13481721	11.3638331	0.229015891
Nhp2l1	1	9.461907929	9.430593128	-0.031314801
Nhs	1	2.994364573	2.052496959	-0.941867614
Nhsl1	1	5.130046128	5.68456663	0.554520502
Nhsl2	1	8.851905963	8.588828573	-0.26307739
Niacr1	1	3.093929063	2.462368567	-0.631560496
Nicn1	1	5.408893033	5.833560727	0.424667694
Nid1	1	7.916861234	6.745678208	-1.171183026
Nid2	1	7.706495909	7.01544528	-0.691050629
Nif3l1	1	8.68346563	8.859436331	0.175970701
Nin	1	11.29725418	11.18369044	-0.113563747
Ninj1	1	8.343125996	8.851990921	0.508864925
Ninj2	1	0.437646024	0	-0.437646024
Ninl	1	9.647209595	9.930718456	0.283508861
Nip7	1	10.09218257	10.07896909	-0.013213481
Nipa1	1	9.109684143	8.876085223	-0.233598921
Nipa2	1	9.641941554	9.446830002	-0.195111551
Nipal1	1	2.997070177	2.272599386	-0.724470791
Nipal2	1	3.40468155	1.698594865	-1.706086685
Nipal3	1	8.545994961	8.951309338	0.405314378
Nipal4	1	0.437646024	0	-0.437646024
Nipbl	1	11.47612585	10.91636537	-0.559760482
Nipsnap1	1	8.369722186	8.459550682	0.089828497
Nipsnap3a	1	0	0	0
Nipsnap3b	1	8.87773715	8.793720017	-0.084017133
Nisch	1	11.807019	11.78181681	-0.025202193
Nit1	1	8.034650135	8.442709275	0.40805914
Nit2	1	8.71270111	8.780305534	0.067604424
Nkain1	1	4.666228863	4.072418742	-0.593810121
Nkain2	1	0.361415423	0	-0.361415423
Nkain3	1	0	0	0
Nkain4	1	0.361415423	0.377759949	0.016344526
Nkap	1	8.877870715	8.842655024	-0.035215691
Nkapl	1	2.997070177	2.813506499	-0.183563678
Nkd1	1	3.642845963	4.287353361	0.644507398
Nkd2	1	0.98013826	0.706122716	-0.274015544
Nkg7	1	7.423123705	8.667347592	1.244223887
Nkiras1	1	9.090945153	9.635020654	0.544075501
Nkiras2	1	9.084255721	9.241398179	0.157142459
Nkpd1	1	2.045122866	1.673170265	-0.3719526
Nkrf	1	8.420859517	8.06235308	-0.358506437
Nktr	1	10.96860545	10.50570515	-0.462900304
Nkx1-2	1	0	0	0
Nkx2-1	1	0	0	0
Nkx2-2	1	0	0	0
Nkx2-2as	1	0	0	0
Nkx2-3	1	2.578845063	2.201051236	-0.377793826
Nkx2-4	1	0	0	0
Nkx2-5	1	0	0	0
Nkx2-6	1	0	0	0
Nkx2-9	1	0.361415423	0	-0.361415423
Nkx3-1	1	0.361415423	0	-0.361415423
Nkx3-2	1	0	0.413692533	0.413692533
Nkx6-1	1	0	1.172482289	1.172482289
Nkx6-2	1	4.276831379	4.948879481	0.672048102
Nkx6-3	1	0	0	0
Nle1	1	9.458509979	9.388073722	-0.070436257
Nlgn1	1	0.650186777	0	-0.650186777
Nlgn2	1	8.741439563	8.690447276	-0.050992287
Nlgn3	1	3.31271403	3.313878191	0.001164161
Nlk	1	8.854454429	8.786361756	-0.068092673
Nln	1	8.856198958	8.68412049	-0.172078468
Nlrc3	1	5.852380436	4.049055684	-1.803324753
Nlrc4	1	6.604400378	6.355256081	-0.249144297
Nlrc5	1	3.551129436	3.082208875	-0.46892056
Nlrp10	1	3.151650644	2.363032488	-0.788618156
Nlrp12	1	4.566682113	5.407925383	0.841243271
Nlrp14	1	0	0	0
Nlrp1a	1	4.30795281	4.541149114	0.233196304
Nlrp1b	1	7.195639463	7.307428024	0.111788561
Nlrp1c-ps	1	2.50841001	2.609658669	0.101248659
Nlrp2	1	0	0	0
Nlrp3	1	6.675305773	6.99991737	0.324611597
Nlrp4a	1	0	0	0
Nlrp4b	1	0	0	0
Nlrp4c	1	0.361415423	0	-0.361415423
Nlrp4e	1	0	0	0
Nlrp4f	1	0	0.377759949	0.377759949
Nlrp4g	1	0	0.408899935	0.408899935
Nlrp5	1	0.361415423	0	-0.361415423
Nlrp6	1	3.389433751	2.677733196	-0.711700555
Nlrp9a	1	0	0	0
Nlrp9b	1	0	0	0
Nlrp9c	1	0	0	0
Nlrx1	1	7.772162608	8.509297729	0.737135122
Nmb	1	4.174634064	3.812859709	-0.361774355
Nmbr	1	0	0.730978093	0.730978093
Nmd3	1	9.784784704	9.78461539	-0.000169314
Nme1	1	11.38637634	11.57135555	0.184979214
Nme2	1	11.12616771	11.59208009	0.465912378
Nme3	1	8.811313894	8.564126663	-0.247187231
Nme4	1	9.623730566	9.10994227	-0.513788296
Nme5	1	0	0.413692533	0.413692533
Nme6	1	8.522755229	8.752005231	0.229250003
Nme7	1	7.892835102	8.169170455	0.276335353
Nmi	1	7.362261904	7.517200317	0.154938413
Nmnat1	1	5.771984254	6.134481969	0.362497715
Nmnat2	1	0.943931815	0.676850235	-0.26708158
Nmnat3	1	9.457204512	9.152615898	-0.304588615
Nmral1	1	9.747013547	9.822448719	0.075435172
Nms	1	0	0	0
Nmt1	1	10.75272162	10.99961795	0.246896326
Nmt2	1	8.800133791	7.939302545	-0.860831246
Nmu	1	0	0	0
Nmur1	1	0.75528821	0.676850235	-0.078437975
Nmur2	1	0	0.408899935	0.408899935
Nnat	1	4.848953281	3.62462998	-1.224323301
Nnmt	1	0.437646024	0	-0.437646024
Nnt	1	10.18729886	10.30107805	0.113779194
Noa1	1	9.787323587	10.0677316	0.280408012
Nob1	1	9.750039799	9.825738934	0.075699135
Nobox	1	0.650186777	0	-0.650186777
Noc2l	1	12.24986827	11.85356957	-0.396298693
Noc3l	1	9.298860748	9.303867627	0.005006879
Noc4l	1	10.71104785	10.77166267	0.060614822
Nod1	1	5.733829097	6.032465535	0.298636438
Nod2	1	2.069286663	4.409851927	2.340565264
Nodal	1	1.38500728	0.730978093	-0.654029187
Nog	1	1.174623815	1.574969483	0.400345668
Nol10	1	9.844841612	9.644132834	-0.200708777
Nol11	1	10.3700576	10.19844475	-0.171612845
Nol12	1	9.216671245	9.11169834	-0.104972905
Nol3	1	4.764584512	4.27599307	-0.488591442
Nol4	1	0.361415423	0	-0.361415423
Nol6	1	10.89003651	10.57116914	-0.318867361
Nol7	1	10.48210707	10.8053352	0.323228132
Nol8	1	9.644706226	9.319645245	-0.325060982
Nol9	1	10.64873588	10.31416245	-0.334573431
Nolc1	1	12.35525002	12.19009323	-0.165156792
Nom1	1	10.03091227	9.794665582	-0.236246693
Nomo1	1	11.55962352	11.43736694	-0.122256583
Nono	1	12.38126516	12.25824409	-0.123021066
Nop10	1	10.41267029	10.59700509	0.184334797
Nop14	1	10.20035493	9.986402821	-0.213952111
Nop16	1	10.07708574	10.2694102	0.19232446
Nop2	1	11.19774037	11.01930351	-0.178436857
Nop56	1	11.84478839	11.59225096	-0.252537428
Nop58	1	11.92743734	11.63662939	-0.290807948
Nos1	1	0	0.413692533	0.413692533
Nos1ap	1	6.12841716	4.810341514	-1.318075646
Nos2	1	0.361415423	0.413692533	0.05227711
Nos3	1	5.840921509	4.758281572	-1.082639937
Nosip	1	9.389364476	9.741470071	0.352105595
Nostrin	1	5.277841098	5.554614162	0.276773064
Notch1	1	9.999574686	9.218244192	-0.781330494
Notch2	1	10.62440371	9.846756097	-0.777647612
Notch3	1	5.875387423	4.575416489	-1.299970934
Notch4	1	5.581733979	4.930638218	-0.651095761
Noto	1	0	0	0
Notum	1	1.030238172	1.698594865	0.668356692
Nov	1	0.813668922	0.413692533	-0.399976389
Nova1	1	3.907032172	2.819312898	-1.087719274
Nova2	1	3.904894063	3.723322085	-0.181571978
Nox1	1	0.853250103	0.408899935	-0.444350167
Nox3	1	0	0	0
Nox4	1	1.712589371	0.730978093	-0.981611278
Noxa1	1	1.485445947	2.884780498	1.399334551
Noxo1	1	5.011553014	4.741422499	-0.270130515
Npas1	1	4.394610461	4.208413515	-0.186196946
Npas2	1	0.75528821	0	-0.75528821
Npas3	1	1.187866929	0	-1.187866929
Npas4	1	1.460033043	0.730978093	-0.729054949
Npat	1	9.851432012	9.368029554	-0.483402458
Npb	1	2.909231567	3.27627061	0.367039042
Npbwr1	1	0	0	0
Npc1	1	8.946178843	8.924071315	-0.022107528
Npc1l1	1	0.361415423	0.408899935	0.047484512
Npc2	1	10.59632015	11.01791082	0.421590667
Npcd	1	0	0	0
Npdc1	1	3.309688434	3.1608665	-0.148821934
Npepl1	1	10.12937165	10.06153745	-0.067834204
Npepps	1	10.10300056	10.22537597	0.122375412
Npff	1	4.136573544	3.50223702	-0.634336524
Npffr1	1	1.030238172	0	-1.030238172
Npffr2	1	0	0	0
Nphp1	1	7.680748385	7.442880267	-0.237868118
Nphp3	1	5.573005421	5.194655173	-0.378350247
Nphp4	1	3.421536879	3.162588075	-0.258948803
Nphs1	1	0	0	0
Nphs1as	1	0	0	0
Nphs2	1	1.47395365	1.384058165	-0.089895485
Npl	1	6.745393967	6.309358898	-0.436035069
Nploc4	1	11.32565813	11.1314287	-0.194229432
Npm1	1	14.54376792	14.46622417	-0.077543748
Npm2	1	2.370009559	1.980834878	-0.389174681
Npm3	1	10.41019331	10.75087579	0.340682483
Npm3-ps1	1	4.000450744	4.920010515	0.919559771
Npnt	1	2.44183263	1.516758093	-0.925074537
Nppa	1	0.98013826	1.402058064	0.421919804
Nppb	1	0.488806077	0.377759949	-0.111046128
Nppc	1	0	0	0
Npr1	1	6.822572896	6.127440171	-0.695132726
Npr2	1	4.912703984	5.53790516	0.625201176
Npr3	1	4.609530303	4.478912155	-0.130618148
Nprl2	1	7.247540773	8.06847659	0.820935817
Nprl3	1	8.696749756	8.865391076	0.168641321
Nps	1	0	0	0
Npsr1	1	0.488806077	0	-0.488806077
Nptn	1	10.61371022	10.57669319	-0.037017032
Nptx1	1	0	0	0
Nptx2	1	0.890685629	0	-0.890685629
Nptxr	1	0.995282569	1.213831222	0.218548653
Npvf	1	0	0	0
Npw	1	1.90481839	2.760956116	0.856137726
Npy	1	3.87355688	3.134496567	-0.739060313
Npy1r	1	0	0	0
Npy2r	1	0	0.413692533	0.413692533
Npy5r	1	0	0	0
Npy6r	1	0	0	0
Nqo1	1	7.537975192	7.080937805	-0.457037387
Nqo2	1	8.43701754	8.839836465	0.402818925
Nr0b1	1	0	0	0
Nr0b2	1	2.877852142	3.309384728	0.431532586
Nr1d1	1	6.756863986	7.063432305	0.306568319
Nr1d2	1	6.425710585	6.038941953	-0.386768632
Nr1h2	1	9.765325455	10.0117464	0.246420946
Nr1h3	1	6.198432521	6.662981771	0.46454925
Nr1h4	1	1.568579583	1.656249401	0.087669818
Nr1h5	1	3.672500135	2.825995125	-0.84650501
Nr1i2	1	3.752626915	3.705598576	-0.047028339
Nr1i3	1	4.31375088	4.390735287	0.076984406
Nr2c1	1	7.474746326	7.342401241	-0.132345084
Nr2c2	1	10.44758012	9.727496338	-0.720083785
Nr2c2ap	1	8.843896687	8.799990183	-0.043906504
Nr2e1	1	0	0	0
Nr2e3	1	0.361415423	0	-0.361415423
Nr2f1	1	1.877709166	1.388933861	-0.488775305
Nr2f2	1	6.085009766	5.101947529	-0.983062237
Nr2f6	1	7.364204318	7.518965054	0.154760736
Nr3c1	1	9.815706433	9.282855251	-0.532851181
Nr3c2	1	2.623613246	2.052496959	-0.571116288
Nr4a1	1	6.156058371	6.193842757	0.037784386
Nr4a2	1	5.173775499	5.117484109	-0.056291391
Nr4a3	1	0.361415423	0.377759949	0.016344526
Nr5a1	1	0.361415423	0	-0.361415423
Nr5a2	1	4.488886041	3.995115326	-0.493770714
Nr6a1	1	5.545839606	5.516040689	-0.029798917
Nradd	1	4.054380039	4.266530349	0.212150309
Nrap	1	3.677863587	3.575219348	-0.102644239
Nrarp	1	7.325182853	7.097015886	-0.228166967
Nras	1	11.0133878	10.99673184	-0.016655967
Nrbf2	1	7.184155334	7.372699578	0.188544244
Nrbp1	1	9.648769886	9.880263041	0.231493155
Nrbp2	1	3.481565151	1.839128228	-1.642436924
Nrcam	1	4.183036353	3.609958088	-0.573078265
Nrd1	1	11.5467041	11.54418183	-0.002522269
Nrf1	1	10.28465468	10.03049125	-0.25416343
Nrg1	1	5.882822645	6.410118639	0.527295994
Nrg2	1	6.099394999	6.991673154	0.892278154
Nrg3	1	0	0	0
Nrg4	1	6.58175554	6.723055893	0.141300353
Nrgn	1	8.836776406	10.36029698	1.523520578
Nrip1	1	9.680140452	8.157867357	-1.522273096
Nrip2	1	4.267538905	3.926698318	-0.340840587
Nrip3	1	4.67749554	5.87335556	1.19586002
Nrk	1	5.074753195	3.997510863	-1.077242332
Nrl	1	0	1.196089367	1.196089367
Nrm	1	9.171159811	9.238019139	0.066859327
Nrn1	1	2.939416625	2.554850824	-0.384565801
Nrn1l	1	1.782037532	1.942793127	0.160755595
Nron	1	4.198945991	2.23968716	-1.959258831
Nrp	1	6.422373484	6.168346265	-0.25402722
Nrp1	1	8.274204628	8.152977743	-0.121226885
Nrp2	1	6.31089447	5.410837086	-0.900057383
Nrsn1	1	0.650186777	0.413692533	-0.236494244
Nrsn2	1	0	0.730978093	0.730978093
Nrtn	1	5.093050038	6.607771149	1.514721112
Nrxn1	1	1.90481839	2.825096022	0.920277632
Nrxn2	1	2.330166004	1.526563527	-0.803602477
Nrxn3	1	1.143033952	0.727132919	-0.415901032
Nsa2	1	9.264876301	10.06280237	0.797926068
Nsd1	1	11.61662863	11.21157938	-0.405049244
Nsdhl	1	8.2564335	8.406967986	0.150534486
Nsf	1	10.39971732	10.1874565	-0.212260812
Nsfl1c	1	10.02972866	10.19695872	0.167230056
Nsg1	1	4.111316468	3.678018816	-0.433297651
Nsg2	1	3.918684683	1.946105019	-1.972579664
Nsl1	1	9.458942893	9.742270056	0.283327163
Nsmaf	1	10.42877807	10.0824864	-0.346291675
Nsmce1	1	9.624925772	9.67137181	0.046446038
Nsmce2	1	8.485634801	8.69309854	0.207463739
Nsmce4a	1	10.50052334	10.51508982	0.014566474
Nsun2	1	12.44482118	12.24883945	-0.195981734
Nsun3	1	7.259983738	6.767479071	-0.492504667
Nsun4	1	7.524857614	7.712809995	0.187952381
Nsun5	1	9.658366746	9.714583212	0.056216467
Nsun6	1	6.767428514	6.895046084	0.12761757
Nsun7	1	0.437646024	0	-0.437646024
Nt5c	1	9.058196175	9.350505157	0.292308982
Nt5c1a	1	0.813668922	0.377759949	-0.435908973
Nt5c1b	1	0	0	0
Nt5c2	1	10.44874381	10.39049256	-0.05825125
Nt5c3	1	10.65401353	10.8827669	0.228753367
Nt5c3l	1	8.115033202	8.249272459	0.134239257
Nt5dc1	1	8.557004246	8.389300972	-0.167703274
Nt5dc2	1	11.35742785	12.09594213	0.738514275
Nt5dc3	1	8.170001136	7.900484839	-0.269516297
Nt5e	1	6.018369336	5.921534369	-0.096834967
Nt5m	1	7.234304164	7.512742576	0.278438412
Ntan1	1	8.389478082	8.71551281	0.326034728
Ntf3	1	0.650186777	0.413692533	-0.236494244
Ntf5	1	1.731408322	0.408899935	-1.322508387
Nthl1	1	6.602418789	7.226463305	0.624044516
Ntm	1	0.361415423	0	-0.361415423
Ntn1	1	2.085520513	1.196089367	-0.889431146
Ntn3	1	6.645229773	4.913820428	-1.731409345
Ntn4	1	4.89533267	5.898950875	1.003618205
Ntn5	1	1.078656517	0	-1.078656517
Ntng1	1	0.361415423	0	-0.361415423
Ntng2	1	4.655930352	4.591566882	-0.06436347
Ntpcr	1	7.564462489	7.824027964	0.259565475
Ntrk1	1	0.71288478	0	-0.71288478
Ntrk2	1	0	0	0
Ntrk3	1	1.742951475	0.413692533	-1.329258942
Nts	1	0.361415423	0	-0.361415423
Ntsr1	1	1.078656517	0	-1.078656517
Ntsr2	1	0	0	0
Nuak1	1	3.663446798	3.448708214	-0.214738583
Nuak2	1	6.895472585	7.202155126	0.306682541
Nub1	1	9.482511046	10.00029437	0.51778332
Nubp1	1	9.723026012	9.702244519	-0.020781492
Nubp2	1	10.61535267	10.53897666	-0.076376018
Nubpl	1	7.268595973	7.388258887	0.119662914
Nucb1	1	11.74811856	11.72255595	-0.025562603
Nucb2	1	7.870923944	8.912047163	1.041123219
Nucks1	1	12.69133163	12.48174197	-0.209589663
Nudc	1	11.56530082	11.85126919	0.285968372
Nudcd1	1	9.587060209	9.340214439	-0.24684577
Nudcd2	1	10.3773411	10.46264875	0.085307648
Nudcd3	1	10.49864009	10.33589064	-0.162749448
Nudt1	1	8.323421867	8.594976911	0.271555045
Nudt10	1	0.361415423	0	-0.361415423
Nudt11	1	2.061629345	1.512296444	-0.549332901
Nudt12	1	7.172802714	7.047499087	-0.125303627
Nudt13	1	6.777692011	7.399546073	0.621854062
Nudt14	1	6.637565348	7.372472387	0.734907039
Nudt15	1	3.988274558	4.658756797	0.670482239
Nudt16	1	6.585503547	7.050940561	0.465437014
Nudt16l1	1	9.033475373	9.518436179	0.484960806
Nudt17	1	3.569611185	4.206286854	0.636675668
Nudt18	1	6.383130671	7.378342218	0.995211548
Nudt19	1	10.12325945	9.888193584	-0.235065869
Nudt2	1	6.916895643	7.671325245	0.754429603
Nudt21	1	7.949968378	8.024447083	0.074478705
Nudt22	1	6.310625961	7.216594249	0.905968288
Nudt3	1	10.60696295	10.93636714	0.329404187
Nudt4	1	12.71300536	11.92590681	-0.787098547
Nudt5	1	9.835170246	9.759013178	-0.076157068
Nudt6	1	6.109386366	6.353555258	0.244168892
Nudt7	1	6.455729156	6.789475104	0.333745948
Nudt8	1	7.072698374	7.070041213	-0.00265716
Nudt9	1	9.894222072	9.722972371	-0.171249701
Nuf2	1	10.27349096	10.45237328	0.178882317
Nufip1	1	8.733962	8.879925013	0.145963013
Nufip2	1	10.26796743	9.721941474	-0.546025956
Numa1	1	12.21260116	11.79068753	-0.421913635
Numb	1	7.873717732	7.717342204	-0.156375528
Numbl	1	6.043130657	6.050712834	0.007582178
Nup107	1	10.94014305	10.87488854	-0.065254506
Nup133	1	10.85407228	10.59233484	-0.261737433
Nup153	1	11.88358145	11.20124303	-0.682338422
Nup155	1	11.27397725	10.71247863	-0.561498624
Nup160	1	11.17484821	10.37855537	-0.796292839
Nup188	1	11.4594308	10.96264415	-0.496786646
Nup205	1	12.05312964	11.50328585	-0.549843792
Nup210	1	13.0126527	11.86593273	-1.146719968
Nup210l	1	5.058923395	4.35083979	-0.708083605
Nup214	1	11.2803974	10.91920092	-0.361196474
Nup35	1	6.938624524	7.436050442	0.497425918
Nup37	1	8.913504511	9.042409956	0.128905444
Nup43	1	8.887623055	8.622002887	-0.265620168
Nup50	1	11.38229607	11.23590422	-0.146391847
Nup54	1	9.771548708	9.665495557	-0.106053151
Nup62	1	11.10740593	11.26489286	0.157486927
Nup62-il4i1	1	3.610442812	3.819571823	0.209129011
Nup62cl	1	0.650186777	0.702210631	0.052023853
Nup85	1	11.29037053	11.27424051	-0.01613002
Nup88	1	10.83706192	10.76724845	-0.069813473
Nup93	1	10.90343989	10.77119879	-0.132241094
Nup98	1	10.43235578	9.619518086	-0.812837694
Nupl1	1	10.27580381	9.510674592	-0.765129215
Nupl2	1	7.682763441	7.93661926	0.253855819
Nupr1	1	4.408057314	5.683369581	1.275312267
Nus1	1	10.52059718	10.41255697	-0.108040212
Nusap1	1	10.96338149	10.92741567	-0.035965826
Nutf2	1	6.535003463	6.786259201	0.251255739
Nutf2-ps1	1	0	0	0
Nvl	1	10.39404908	9.957986006	-0.436063069
Nwd1	1	0.71288478	0.413692533	-0.299192247
Nxf1	1	10.78972504	10.82425713	0.034532087
Nxf2	1	2.73608115	3.178340211	0.44225906
Nxf3	1	2.756801756	2.160755107	-0.596046649
Nxf7	1	1.544601568	1.216576402	-0.328025166
Nxn	1	8.690141894	8.946705504	0.25656361
Nxnl1	1	2.452845194	1.852280816	-0.600564378
Nxnl2	1	0	0.377759949	0.377759949
Nxph1	1	0	0	0
Nxph2	1	0.437646024	0	-0.437646024
Nxph3	1	0	0.377759949	0.377759949
Nxph4	1	0.488806077	0.413692533	-0.075113544
Nxt1	1	9.126943669	9.342530442	0.215586773
Nxt2	1	6.532577986	6.656629934	0.124051948
Nynrin	1	8.722971508	8.003203998	-0.71976751
Nyx	1	1.231348571	0.377759949	-0.853588623
O3far1	1	0.488806077	0.408899935	-0.079906142
ORF61	1	10.84718008	10.91900231	0.071822228
ORF63	1	0	0	0
OTTMUSG00000016609	1	0	0	0
Oaf	1	9.547416903	10.05649096	0.509074057
Oas1a	1	7.069961196	6.879003441	-0.190957755
Oas1b	1	4.751186486	3.874093922	-0.877092565
Oas1c	1	4.063268852	3.169983927	-0.893284925
Oas1d	1	0	0	0
Oas1e	1	0	0	0
Oas1f	1	0	0	0
Oas1g	1	3.909075312	3.908457621	-0.000617691
Oas1h	1	0.437646024	0.408899935	-0.028746089
Oas2	1	6.547654417	6.094473195	-0.453181222
Oas3	1	6.57502227	6.198406668	-0.376615602
Oasl1	1	4.751186486	3.691731297	-1.059455189
Oasl2	1	6.942938751	6.569991599	-0.372947152
Oat	1	10.60248902	10.87154186	0.269052846
Oaz1	1	1.030238172	0.413692533	-0.616545639
Oaz1-ps	1	0	0	0
Oaz2	1	8.331498185	8.853254693	0.521756508
Oaz3	1	1.773278566	2.465833832	0.692555266
